name,ticker,experiment,feature_family,feature,xgboost_feature_importance
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_2y_treasury_fred_t_minus_5,0.03329792991280556
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_2y_spread_t_minus_1,0.02606719173491001
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_2y_spread_t_minus_3,0.032403986901044846
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_2y_spread_t_minus_5,0.030924778431653976
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,broad_dollar_index_t_minus_1,0.029430583119392395
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,broad_dollar_index_t_minus_3,0.03263501822948456
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,broad_dollar_index_t_minus_5,0.0281362421810627
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,smh_t_minus_1,0.037460874766111374
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,smh_t_minus_3,0.030095215886831284
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,smh_t_minus_5,0.04441699758172035
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,soxx_t_minus_1,0.03760576248168945
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,soxx_t_minus_3,0.03315228223800659
samsung_electronics,005930,proposed_daily_extended,core_macro+rates+dollar+semi_etf,soxx_t_minus_5,0.030541233718395233
sk_hynix,000660,core_plus_rates,core_macro+rates,nasdaq_t_minus_1,0.039725854992866516
sk_hynix,000660,core_plus_rates,core_macro+rates,sox_t_minus_1,0.04254722595214844
sk_hynix,000660,core_plus_rates,core_macro+rates,vix_t_minus_1,0.03564761206507683
sk_hynix,000660,core_plus_rates,core_macro+rates,us_rate_t_minus_1,0.048708248883485794
sk_hynix,000660,core_plus_rates,core_macro+rates,usd_krw_t_minus_1,0.04085812345147133
sk_hynix,000660,core_plus_rates,core_macro+rates,nasdaq_t_minus_3,0.040254946798086166
sk_hynix,000660,core_plus_rates,core_macro+rates,sox_t_minus_3,0.04313857853412628
sk_hynix,000660,core_plus_rates,core_macro+rates,vix_t_minus_3,0.04249023646116257
sk_hynix,000660,core_plus_rates,core_macro+rates,us_rate_t_minus_3,0.04066936671733856
sk_hynix,000660,core_plus_rates,core_macro+rates,usd_krw_t_minus_3,0.04238774999976158
sk_hynix,000660,core_plus_rates,core_macro+rates,nasdaq_t_minus_5,0.04083817079663277
sk_hynix,000660,core_plus_rates,core_macro+rates,sox_t_minus_5,0.04038144275546074
sk_hynix,000660,core_plus_rates,core_macro+rates,vix_t_minus_5,0.03904522955417633
sk_hynix,000660,core_plus_rates,core_macro+rates,us_rate_t_minus_5,0.04540111869573593
sk_hynix,000660,core_plus_rates,core_macro+rates,usd_krw_t_minus_5,0.03889885172247887
sk_hynix,000660,core_plus_rates,core_macro+rates,us_10y_treasury_fred_t_minus_1,0.035761311650276184
sk_hynix,000660,core_plus_rates,core_macro+rates,us_10y_treasury_fred_t_minus_3,0.03849920257925987
sk_hynix,000660,core_plus_rates,core_macro+rates,us_10y_treasury_fred_t_minus_5,0.04472006484866142
sk_hynix,000660,core_plus_rates,core_macro+rates,us_2y_treasury_fred_t_minus_1,0.05057708919048309
sk_hynix,000660,core_plus_rates,core_macro+rates,us_2y_treasury_fred_t_minus_3,0.043665673583745956
sk_hynix,000660,core_plus_rates,core_macro+rates,us_2y_treasury_fred_t_minus_5,0.04480092227458954
sk_hynix,000660,core_plus_rates,core_macro+rates,us_10y_2y_spread_t_minus_1,0.03893115743994713
sk_hynix,000660,core_plus_rates,core_macro+rates,us_10y_2y_spread_t_minus_3,0.03691064566373825
sk_hynix,000660,core_plus_rates,core_macro+rates,us_10y_2y_spread_t_minus_5,0.04514114186167717
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,nasdaq_t_minus_1,0.04796828702092171
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,sox_t_minus_1,0.06094572693109512
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,vix_t_minus_1,0.05002923682332039
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,us_rate_t_minus_1,0.05020042136311531
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,usd_krw_t_minus_1,0.05485968664288521
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,nasdaq_t_minus_3,0.05377709120512009
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,sox_t_minus_3,0.0541837252676487
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,vix_t_minus_3,0.055183712393045425
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,us_rate_t_minus_3,0.06757397204637527
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,usd_krw_t_minus_3,0.0492573007941246
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,nasdaq_t_minus_5,0.05195013806223869
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,sox_t_minus_5,0.052756521850824356
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,vix_t_minus_5,0.05661714822053909
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,us_rate_t_minus_5,0.06432042270898819
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,usd_krw_t_minus_5,0.05317140743136406
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,broad_dollar_index_t_minus_1,0.056314729154109955
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,broad_dollar_index_t_minus_3,0.06233622506260872
sk_hynix,000660,core_plus_broad_dollar,core_macro+dollar,broad_dollar_index_t_minus_5,0.058554165065288544
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,nasdaq_t_minus_1,0.04333171993494034
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,sox_t_minus_1,0.04772552102804184
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,vix_t_minus_1,0.041372183710336685
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,us_rate_t_minus_1,0.046867262572050095
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,usd_krw_t_minus_1,0.04544062539935112
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,nasdaq_t_minus_3,0.043696388602256775
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,sox_t_minus_3,0.04918503016233444
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,vix_t_minus_3,0.044396743178367615
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,us_rate_t_minus_3,0.0476393885910511
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,usd_krw_t_minus_3,0.04303649812936783
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,nasdaq_t_minus_5,0.048485491424798965
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,sox_t_minus_5,0.044247817248106
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,vix_t_minus_5,0.043316800147295
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,us_rate_t_minus_5,0.05738845840096474
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,usd_krw_t_minus_5,0.045332171022892
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,smh_t_minus_1,0.05203418806195259
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,smh_t_minus_3,0.05174333602190018
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,smh_t_minus_5,0.049121249467134476
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,soxx_t_minus_1,0.04724140837788582
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,soxx_t_minus_3,0.0545966699719429
sk_hynix,000660,core_plus_semi_etf,core_macro+semi_etf,soxx_t_minus_5,0.05380094051361084
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,nasdaq_t_minus_1,0.034138455986976624
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,sox_t_minus_1,0.04191968962550163
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,vix_t_minus_1,0.03397063910961151
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,us_rate_t_minus_1,0.03941114991903305
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,usd_krw_t_minus_1,0.03492296114563942
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,nasdaq_t_minus_3,0.03549615666270256
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,sox_t_minus_3,0.04010277986526489
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,vix_t_minus_3,0.037221454083919525
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,us_rate_t_minus_3,0.0401899479329586
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,usd_krw_t_minus_3,0.03274538367986679
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,nasdaq_t_minus_5,0.038054194301366806
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,sox_t_minus_5,0.03767843544483185
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,vix_t_minus_5,0.0396416001021862
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,us_rate_t_minus_5,0.04675478860735893
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,usd_krw_t_minus_5,0.03631783276796341
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,semiconductor_electronic_component_industrial_production_t_minus_1,0.04187724366784096
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,semiconductor_electronic_component_industrial_production_t_minus_3,0.037563253194093704
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,semiconductor_electronic_component_industrial_production_t_minus_5,0.04559895023703575
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,semiconductor_related_device_ppi_t_minus_1,0.05847827345132828
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,semiconductor_related_device_ppi_t_minus_3,0.05122559517621994
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,semiconductor_related_device_ppi_t_minus_5,0.05876971781253815
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,computers_electronic_products_new_orders_t_minus_1,0.04229575768113136
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,computers_electronic_products_new_orders_t_minus_3,0.03956220671534538
sk_hynix,000660,core_plus_monthly_industry,core_macro+monthly_industry,computers_electronic_products_new_orders_t_minus_5,0.05606350675225258
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,nasdaq_t_minus_1,0.04804403334856033
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,sox_t_minus_1,0.05309782177209854
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,vix_t_minus_1,0.04586666077375412
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,us_rate_t_minus_1,0.04707171022891998
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,usd_krw_t_minus_1,0.04795903339982033
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,nasdaq_t_minus_3,0.04517630115151405
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,sox_t_minus_3,0.05250139534473419
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,vix_t_minus_3,0.04884713888168335
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,us_rate_t_minus_3,0.05234212428331375
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,usd_krw_t_minus_3,0.04855198413133621
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,nasdaq_t_minus_5,0.04974059760570526
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,sox_t_minus_5,0.046828970313072205
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,vix_t_minus_5,0.047559794038534164
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,us_rate_t_minus_5,0.060217615216970444
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,usd_krw_t_minus_5,0.05306532606482506
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,alpha_foreign_net_buy_value_t_minus_1,0.03665243834257126
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,alpha_institution_net_buy_value_t_minus_1,0.03714722767472267
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,alpha_foreign_net_buy_value_t_minus_3,0.04225537180900574
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,alpha_institution_net_buy_value_t_minus_3,0.04585031419992447
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,alpha_foreign_net_buy_value_t_minus_5,0.044473953545093536
sk_hynix,000660,core_plus_domestic_alpha,core_macro+domestic_alpha,alpha_institution_net_buy_value_t_minus_5,0.046750228852033615
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,nasdaq_t_minus_1,0.02634693868458271
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,sox_t_minus_1,0.027247657999396324
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,vix_t_minus_1,0.026607109233736992
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_rate_t_minus_1,0.036957379430532455
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,usd_krw_t_minus_1,0.030012041330337524
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,nasdaq_t_minus_3,0.0277965497225523
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,sox_t_minus_3,0.029890581965446472
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,vix_t_minus_3,0.029906198382377625
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_rate_t_minus_3,0.031402114778757095
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,usd_krw_t_minus_3,0.028098009526729584
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,nasdaq_t_minus_5,0.03213721886277199
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,sox_t_minus_5,0.0266703050583601
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,vix_t_minus_5,0.028385505080223083
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_rate_t_minus_5,0.031078318133950233
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,usd_krw_t_minus_5,0.02560216188430786
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_treasury_fred_t_minus_1,0.028103286400437355
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_treasury_fred_t_minus_3,0.026383917778730392
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_treasury_fred_t_minus_5,0.031083885580301285
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_2y_treasury_fred_t_minus_1,0.03700197860598564
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_2y_treasury_fred_t_minus_3,0.031050320714712143
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_2y_treasury_fred_t_minus_5,0.028815804049372673
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_2y_spread_t_minus_1,0.028308680281043053
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_2y_spread_t_minus_3,0.025081273168325424
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,us_10y_2y_spread_t_minus_5,0.030153634026646614
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,broad_dollar_index_t_minus_1,0.028255833312869072
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,broad_dollar_index_t_minus_3,0.03719056397676468
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,broad_dollar_index_t_minus_5,0.0308204535394907
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,smh_t_minus_1,0.033476218581199646
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,smh_t_minus_3,0.02886374108493328
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,smh_t_minus_5,0.02800758183002472
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,soxx_t_minus_1,0.04015599563717842
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,soxx_t_minus_3,0.036132290959358215
sk_hynix,000660,proposed_daily_extended,core_macro+rates+dollar+semi_etf,soxx_t_minus_5,0.03297652676701546
