date,dow_jones
2018-11-16,25413.220703125
2018-11-19,25017.439453125
2018-11-20,24465.640625
2018-11-21,24464.689453125
2018-11-23,24285.94921875
2018-11-26,24640.240234375
2018-11-27,24748.73046875
2018-11-28,25366.4296875
2018-11-29,25338.83984375
2018-11-30,25538.4609375
2018-12-03,25826.4296875
2018-12-04,25027.0703125
2018-12-06,24947.669921875
2018-12-07,24388.94921875
2018-12-10,24423.259765625
2018-12-11,24370.240234375
2018-12-12,24527.26953125
2018-12-13,24597.380859375
2018-12-14,24100.509765625
2018-12-17,23592.98046875
2018-12-18,23675.640625
2018-12-19,23323.66015625
2018-12-20,22859.599609375
2018-12-21,22445.369140625
2018-12-24,21792.19921875
2018-12-26,22878.44921875
2018-12-27,23138.8203125
2018-12-28,23062.400390625
2018-12-31,23327.4609375
2019-01-02,23346.240234375
2019-01-03,22686.220703125
2019-01-04,23433.16015625
2019-01-07,23531.349609375
2019-01-08,23787.44921875
2019-01-09,23879.119140625
2019-01-10,24001.919921875
2019-01-11,23995.94921875
2019-01-14,23909.83984375
2019-01-15,24065.58984375
2019-01-16,24207.16015625
2019-01-17,24370.099609375
2019-01-18,24706.349609375
2019-01-22,24404.48046875
2019-01-23,24575.619140625
2019-01-24,24553.240234375
2019-01-25,24737.19921875
2019-01-28,24528.220703125
2019-01-29,24579.9609375
2019-01-30,25014.859375
2019-01-31,24999.669921875
2019-02-01,25063.890625
2019-02-04,25239.369140625
2019-02-05,25411.51953125
2019-02-06,25390.30078125
2019-02-07,25169.529296875
2019-02-08,25106.330078125
2019-02-11,25053.109375
2019-02-12,25425.759765625
2019-02-13,25543.26953125
2019-02-14,25439.390625
2019-02-15,25883.25
2019-02-19,25891.3203125
2019-02-20,25954.439453125
2019-02-21,25850.630859375
2019-02-22,26031.810546875
2019-02-25,26091.94921875
2019-02-26,26057.98046875
2019-02-27,25985.16015625
2019-02-28,25916.0
2019-03-01,26026.3203125
2019-03-04,25819.650390625
2019-03-05,25806.630859375
2019-03-06,25673.4609375
2019-03-07,25473.23046875
2019-03-08,25450.240234375
2019-03-11,25650.880859375
2019-03-12,25554.66015625
2019-03-13,25702.890625
2019-03-14,25709.939453125
2019-03-15,25848.869140625
2019-03-18,25914.099609375
2019-03-19,25887.380859375
2019-03-20,25745.669921875
2019-03-21,25962.509765625
2019-03-22,25502.3203125
2019-03-25,25516.830078125
2019-03-26,25657.73046875
2019-03-27,25625.58984375
2019-03-28,25717.4609375
2019-03-29,25928.6796875
2019-04-01,26258.419921875
2019-04-02,26179.130859375
2019-04-03,26218.130859375
2019-04-04,26384.630859375
2019-04-05,26424.990234375
2019-04-08,26341.01953125
2019-04-09,26150.580078125
2019-04-10,26157.16015625
2019-04-11,26143.05078125
2019-04-12,26412.30078125
2019-04-15,26384.76953125
2019-04-16,26452.66015625
2019-04-17,26449.5390625
2019-04-18,26559.5390625
2019-04-22,26511.05078125
2019-04-23,26656.390625
2019-04-24,26597.05078125
2019-04-25,26462.080078125
2019-04-26,26543.330078125
2019-04-29,26554.390625
2019-04-30,26592.91015625
2019-05-01,26430.140625
2019-05-02,26307.7890625
2019-05-03,26504.94921875
2019-05-06,26438.48046875
2019-05-07,25965.08984375
2019-05-08,25967.330078125
2019-05-09,25828.359375
2019-05-10,25942.369140625
2019-05-13,25324.990234375
2019-05-14,25532.05078125
2019-05-15,25648.01953125
2019-05-16,25862.6796875
2019-05-17,25764.0
2019-05-20,25679.900390625
2019-05-21,25877.330078125
2019-05-22,25776.609375
2019-05-23,25490.470703125
2019-05-24,25585.689453125
2019-05-28,25347.76953125
2019-05-29,25126.41015625
2019-05-30,25169.880859375
2019-05-31,24815.0390625
2019-06-03,24819.779296875
2019-06-04,25332.1796875
2019-06-05,25539.5703125
2019-06-06,25720.66015625
2019-06-07,25983.939453125
2019-06-10,26062.6796875
2019-06-11,26048.509765625
2019-06-12,26004.830078125
2019-06-13,26106.76953125
2019-06-14,26089.609375
2019-06-17,26112.529296875
2019-06-18,26465.5390625
2019-06-19,26504.0
2019-06-20,26753.169921875
2019-06-21,26719.130859375
2019-06-24,26727.5390625
2019-06-25,26548.220703125
2019-06-26,26536.8203125
2019-06-27,26526.580078125
2019-06-28,26599.9609375
2019-07-01,26717.4296875
2019-07-02,26786.6796875
2019-07-03,26966.0
2019-07-05,26922.119140625
2019-07-08,26806.140625
2019-07-09,26783.490234375
2019-07-10,26860.19921875
2019-07-11,27088.080078125
2019-07-12,27332.029296875
2019-07-15,27359.16015625
2019-07-16,27335.630859375
2019-07-17,27219.849609375
2019-07-18,27222.970703125
2019-07-19,27154.19921875
2019-07-22,27171.900390625
2019-07-23,27349.189453125
2019-07-24,27269.970703125
2019-07-25,27140.98046875
2019-07-26,27192.44921875
2019-07-29,27221.349609375
2019-07-30,27198.01953125
2019-07-31,26864.26953125
2019-08-01,26583.419921875
2019-08-02,26485.009765625
2019-08-05,25717.740234375
2019-08-06,26029.51953125
2019-08-07,26007.0703125
2019-08-08,26378.189453125
2019-08-09,26287.439453125
2019-08-12,25896.439453125
2019-08-13,26279.91015625
2019-08-14,25479.419921875
2019-08-15,25579.390625
2019-08-16,25886.009765625
2019-08-19,26135.7890625
2019-08-20,25962.439453125
2019-08-21,26202.73046875
2019-08-22,26252.240234375
2019-08-23,25628.900390625
2019-08-26,25898.830078125
2019-08-27,25777.900390625
2019-08-28,26036.099609375
2019-08-29,26362.25
2019-08-30,26403.279296875
2019-09-03,26118.01953125
2019-09-04,26355.470703125
2019-09-05,26728.150390625
2019-09-06,26797.4609375
2019-09-09,26835.509765625
2019-09-10,26909.4296875
2019-09-11,27137.0390625
2019-09-12,27182.44921875
2019-09-13,27219.51953125
2019-09-16,27076.8203125
2019-09-17,27110.80078125
2019-09-18,27147.080078125
2019-09-19,27094.7890625
2019-09-20,26935.0703125
2019-09-23,26949.990234375
2019-09-24,26807.76953125
2019-09-25,26970.7109375
2019-09-26,26891.119140625
2019-09-27,26820.25
2019-09-30,26916.830078125
2019-10-01,26573.0390625
2019-10-02,26078.619140625
2019-10-03,26201.0390625
2019-10-04,26573.720703125
2019-10-07,26478.01953125
2019-10-08,26164.0390625
2019-10-09,26346.009765625
2019-10-10,26496.669921875
2019-10-11,26816.58984375
2019-10-14,26787.359375
2019-10-15,27024.80078125
2019-10-16,27001.98046875
2019-10-17,27025.880859375
2019-10-18,26770.19921875
2019-10-21,26827.640625
2019-10-22,26788.099609375
2019-10-23,26833.94921875
2019-10-24,26805.529296875
2019-10-25,26958.060546875
2019-10-28,27090.720703125
2019-10-29,27071.4609375
2019-10-30,27186.689453125
2019-10-31,27046.23046875
2019-11-01,27347.359375
2019-11-04,27462.109375
2019-11-05,27492.630859375
2019-11-06,27492.560546875
2019-11-07,27674.80078125
2019-11-08,27681.240234375
2019-11-11,27691.490234375
2019-11-12,27691.490234375
2019-11-13,27783.58984375
2019-11-14,27781.9609375
2019-11-15,28004.890625
2019-11-18,28036.220703125
2019-11-19,27934.01953125
2019-11-20,27821.08984375
2019-11-21,27766.2890625
2019-11-22,27875.619140625
2019-11-25,28066.470703125
2019-11-26,28121.6796875
2019-11-27,28164.0
2019-11-29,28051.41015625
2019-12-02,27783.0390625
2019-12-03,27502.810546875
2019-12-04,27649.779296875
2019-12-05,27677.7890625
2019-12-06,28015.060546875
2019-12-09,27909.599609375
2019-12-10,27881.720703125
2019-12-11,27911.30078125
2019-12-12,28132.05078125
2019-12-13,28135.380859375
2019-12-16,28235.890625
2019-12-17,28267.16015625
2019-12-18,28239.279296875
2019-12-19,28376.9609375
2019-12-20,28455.08984375
2019-12-23,28551.529296875
2019-12-24,28515.44921875
2019-12-26,28621.390625
2019-12-27,28645.259765625
2019-12-30,28462.140625
2019-12-31,28538.439453125
2020-01-02,28868.80078125
2020-01-03,28634.880859375
2020-01-06,28703.380859375
2020-01-07,28583.6796875
2020-01-08,28745.08984375
2020-01-09,28956.900390625
2020-01-10,28823.76953125
2020-01-13,28907.05078125
2020-01-14,28939.669921875
2020-01-15,29030.220703125
2020-01-16,29297.640625
2020-01-17,29348.099609375
2020-01-21,29196.0390625
2020-01-22,29186.26953125
2020-01-23,29160.08984375
2020-01-24,28989.73046875
2020-01-27,28535.80078125
2020-01-28,28722.849609375
2020-01-29,28734.44921875
2020-01-30,28859.439453125
2020-01-31,28256.029296875
2020-02-03,28399.810546875
2020-02-04,28807.630859375
2020-02-05,29290.849609375
2020-02-06,29379.76953125
2020-02-07,29102.509765625
2020-02-10,29276.8203125
2020-02-11,29276.33984375
2020-02-12,29551.419921875
2020-02-13,29423.310546875
2020-02-14,29398.080078125
2020-02-18,29232.189453125
2020-02-19,29348.029296875
2020-02-20,29219.98046875
2020-02-21,28992.41015625
2020-02-24,27960.80078125
2020-02-25,27081.359375
2020-02-26,26957.58984375
2020-02-27,25766.640625
2020-02-28,25409.359375
2020-03-02,26703.3203125
2020-03-03,25917.41015625
2020-03-04,27090.859375
2020-03-05,26121.279296875
2020-03-06,25864.779296875
2020-03-09,23851.01953125
2020-03-10,25018.16015625
2020-03-11,23553.220703125
2020-03-12,21200.619140625
2020-03-13,23185.619140625
2020-03-16,20188.51953125
2020-03-17,21237.380859375
2020-03-18,19898.919921875
2020-03-19,20087.189453125
2020-03-20,19173.98046875
2020-03-23,18591.9296875
2020-03-24,20704.91015625
2020-03-25,21200.55078125
2020-03-26,22552.169921875
2020-03-27,21636.779296875
2020-03-30,22327.48046875
2020-03-31,21917.16015625
2020-04-01,20943.509765625
2020-04-02,21413.439453125
2020-04-03,21052.529296875
2020-04-06,22679.990234375
2020-04-07,22653.859375
2020-04-08,23433.5703125
2020-04-09,23719.369140625
2020-04-13,23390.76953125
2020-04-14,23949.759765625
2020-04-15,23504.349609375
2020-04-16,23537.6796875
2020-04-17,24242.490234375
2020-04-20,23650.439453125
2020-04-21,23018.880859375
2020-04-22,23475.8203125
2020-04-23,23515.259765625
2020-04-24,23775.26953125
2020-04-27,24133.779296875
2020-04-28,24101.55078125
2020-04-29,24633.859375
2020-04-30,24345.720703125
2020-05-01,23723.689453125
2020-05-04,23749.759765625
2020-05-05,23883.08984375
2020-05-06,23664.640625
2020-05-07,23875.890625
2020-05-08,24331.3203125
2020-05-11,24221.990234375
2020-05-12,23764.779296875
2020-05-13,23247.970703125
2020-05-14,23625.33984375
2020-05-15,23685.419921875
2020-05-18,24597.369140625
2020-05-19,24206.859375
2020-05-20,24575.900390625
2020-05-21,24474.119140625
2020-05-22,24465.16015625
2020-05-26,24995.109375
2020-05-27,25548.26953125
2020-05-28,25400.640625
2020-05-29,25383.109375
2020-06-01,25475.01953125
2020-06-02,25742.650390625
2020-06-03,26269.890625
2020-06-04,26281.8203125
2020-06-05,27110.98046875
2020-06-08,27572.439453125
2020-06-09,27272.30078125
2020-06-10,26989.990234375
2020-06-11,25128.169921875
2020-06-12,25605.5390625
2020-06-15,25763.16015625
2020-06-16,26289.98046875
2020-06-17,26119.609375
2020-06-18,26080.099609375
2020-06-19,25871.4609375
2020-06-22,26024.9609375
2020-06-23,26156.099609375
2020-06-24,25445.939453125
2020-06-25,25745.599609375
2020-06-26,25015.55078125
2020-06-29,25595.80078125
2020-06-30,25812.880859375
2020-07-01,25734.970703125
2020-07-02,25827.359375
2020-07-06,26287.029296875
2020-07-07,25890.1796875
2020-07-08,26067.279296875
2020-07-09,25706.08984375
2020-07-10,26075.30078125
2020-07-13,26085.80078125
2020-07-14,26642.58984375
2020-07-15,26870.099609375
2020-07-16,26734.7109375
2020-07-17,26671.94921875
2020-07-20,26680.869140625
2020-07-21,26840.400390625
2020-07-22,27005.83984375
2020-07-23,26652.330078125
2020-07-24,26469.890625
2020-07-27,26584.76953125
2020-07-28,26379.279296875
2020-07-29,26539.5703125
2020-07-30,26313.650390625
2020-07-31,26428.3203125
2020-08-03,26664.400390625
2020-08-04,26828.470703125
2020-08-05,27201.51953125
2020-08-06,27386.98046875
2020-08-07,27433.48046875
2020-08-10,27791.439453125
2020-08-11,27686.91015625
2020-08-12,27976.83984375
2020-08-13,27896.720703125
2020-08-14,27931.01953125
2020-08-17,27844.91015625
2020-08-18,27778.0703125
2020-08-19,27692.880859375
2020-08-20,27739.73046875
2020-08-21,27930.330078125
2020-08-24,28308.4609375
2020-08-25,28248.439453125
2020-08-26,28331.919921875
2020-08-27,28492.26953125
2020-08-28,28653.869140625
2020-08-31,28430.05078125
2020-09-01,28645.66015625
2020-09-02,29100.5
2020-09-03,28292.73046875
2020-09-04,28133.310546875
2020-09-08,27500.890625
2020-09-09,27940.470703125
2020-09-10,27534.580078125
2020-09-11,27665.640625
2020-09-14,27993.330078125
2020-09-15,27995.599609375
2020-09-16,28032.380859375
2020-09-17,27901.98046875
2020-09-18,27657.419921875
2020-09-21,27147.69921875
2020-09-22,27288.1796875
2020-09-23,26763.130859375
2020-09-24,26815.439453125
2020-09-25,27173.9609375
2020-09-28,27584.060546875
2020-09-29,27452.66015625
2020-09-30,27781.69921875
2020-10-01,27816.900390625
2020-10-02,27682.810546875
2020-10-05,28148.640625
2020-10-06,27772.759765625
2020-10-07,28303.4609375
2020-10-08,28425.509765625
2020-10-09,28586.900390625
2020-10-12,28837.51953125
2020-10-13,28679.810546875
2020-10-14,28514.0
2020-10-15,28494.19921875
2020-10-16,28606.310546875
2020-10-19,28195.419921875
2020-10-20,28308.7890625
2020-10-21,28210.8203125
2020-10-22,28363.66015625
2020-10-23,28335.5703125
2020-10-26,27685.380859375
2020-10-27,27463.189453125
2020-10-28,26519.94921875
2020-10-29,26659.109375
2020-10-30,26501.599609375
2020-11-02,26925.05078125
2020-11-03,27480.029296875
2020-11-04,27847.66015625
2020-11-05,28390.1796875
2020-11-06,28323.400390625
2020-11-09,29157.970703125
2020-11-10,29420.919921875
2020-11-11,29397.630859375
2020-11-12,29080.169921875
2020-11-13,29479.810546875
2020-11-16,29950.439453125
2020-11-17,29783.349609375
2020-11-18,29438.419921875
2020-11-19,29483.23046875
2020-11-20,29263.48046875
2020-11-23,29591.26953125
2020-11-24,30046.240234375
2020-11-25,29872.470703125
2020-11-27,29910.369140625
2020-11-30,29638.640625
2020-12-01,29823.919921875
2020-12-02,29883.7890625
2020-12-03,29969.51953125
2020-12-04,30218.259765625
2020-12-07,30069.7890625
2020-12-08,30173.880859375
2020-12-09,30068.810546875
2020-12-10,29999.259765625
2020-12-11,30046.369140625
2020-12-14,29861.55078125
2020-12-15,30199.310546875
2020-12-16,30154.5390625
2020-12-17,30303.369140625
2020-12-18,30179.05078125
2020-12-21,30216.44921875
2020-12-22,30015.509765625
2020-12-23,30129.830078125
2020-12-24,30199.869140625
2020-12-28,30403.970703125
2020-12-29,30335.669921875
2020-12-30,30409.560546875
2020-12-31,30606.48046875
2021-01-04,30223.890625
2021-01-05,30391.599609375
2021-01-06,30829.400390625
2021-01-07,31041.130859375
2021-01-08,31097.970703125
2021-01-11,31008.689453125
2021-01-12,31068.689453125
2021-01-13,31060.470703125
2021-01-14,30991.51953125
2021-01-15,30814.259765625
2021-01-19,30930.51953125
2021-01-20,31188.380859375
2021-01-21,31176.009765625
2021-01-22,30996.98046875
2021-01-25,30960.0
2021-01-26,30937.0390625
2021-01-27,30303.169921875
2021-01-28,30603.359375
2021-01-29,29982.619140625
2021-02-01,30211.91015625
2021-02-02,30687.48046875
2021-02-03,30723.599609375
2021-02-04,31055.859375
2021-02-05,31148.240234375
2021-02-08,31385.759765625
2021-02-09,31375.830078125
2021-02-10,31437.80078125
2021-02-11,31430.69921875
2021-02-12,31458.400390625
2021-02-16,31522.75
2021-02-17,31613.01953125
2021-02-18,31493.33984375
2021-02-19,31494.3203125
2021-02-22,31521.689453125
2021-02-23,31537.349609375
2021-02-24,31961.859375
2021-02-25,31402.009765625
2021-02-26,30932.369140625
2021-03-01,31535.509765625
2021-03-02,31391.51953125
2021-03-03,31270.08984375
2021-03-04,30924.140625
2021-03-05,31496.30078125
2021-03-08,31802.439453125
2021-03-09,31832.740234375
2021-03-10,32297.01953125
2021-03-11,32485.58984375
2021-03-12,32778.640625
2021-03-15,32953.4609375
2021-03-16,32825.94921875
2021-03-17,33015.37109375
2021-03-18,32862.30078125
2021-03-19,32627.970703125
2021-03-22,32731.19921875
2021-03-23,32423.150390625
2021-03-24,32420.060546875
2021-03-25,32619.48046875
2021-03-26,33072.87890625
2021-03-29,33171.37109375
2021-03-30,33066.9609375
2021-03-31,32981.55078125
2021-04-01,33153.2109375
2021-04-05,33527.19140625
2021-04-06,33430.23828125
2021-04-07,33446.26171875
2021-04-08,33503.5703125
2021-04-09,33800.6015625
2021-04-12,33745.3984375
2021-04-13,33677.26953125
2021-04-14,33730.890625
2021-04-15,34035.98828125
2021-04-16,34200.671875
2021-04-19,34077.62890625
2021-04-20,33821.30078125
2021-04-21,34137.30859375
2021-04-22,33815.8984375
2021-04-23,34043.48828125
2021-04-26,33981.5703125
2021-04-27,33984.9296875
2021-04-28,33820.37890625
2021-04-29,34060.359375
2021-04-30,33874.8515625
2021-05-03,34113.23046875
2021-05-04,34133.03125
2021-05-05,34230.33984375
2021-05-06,34548.53125
2021-05-07,34777.76171875
2021-05-10,34742.8203125
2021-05-11,34269.16015625
2021-05-12,33587.66015625
2021-05-13,34021.44921875
2021-05-14,34382.12890625
2021-05-17,34327.7890625
2021-05-18,34060.66015625
2021-05-19,33896.0390625
2021-05-20,34084.1484375
2021-05-21,34207.83984375
2021-05-24,34393.98046875
2021-05-25,34312.4609375
2021-05-26,34323.05078125
2021-05-27,34464.640625
2021-05-28,34529.44921875
2021-06-01,34575.30859375
2021-06-02,34600.37890625
2021-06-03,34577.0390625
2021-06-04,34756.390625
2021-06-07,34630.23828125
2021-06-08,34599.8203125
2021-06-09,34447.140625
2021-06-10,34466.23828125
2021-06-11,34479.6015625
2021-06-14,34393.75
2021-06-15,34299.328125
2021-06-16,34033.671875
2021-06-17,33823.44921875
2021-06-18,33290.078125
2021-06-21,33876.96875
2021-06-22,33945.578125
2021-06-23,33874.23828125
2021-06-24,34196.8203125
2021-06-25,34433.83984375
2021-06-28,34283.26953125
2021-06-29,34292.2890625
2021-06-30,34502.51171875
2021-07-01,34633.53125
2021-07-02,34786.3515625
2021-07-06,34577.37109375
2021-07-07,34681.7890625
2021-07-08,34421.9296875
2021-07-09,34870.16015625
2021-07-12,34996.1796875
2021-07-13,34888.7890625
2021-07-14,34933.23046875
2021-07-15,34987.01953125
2021-07-16,34687.8515625
2021-07-19,33962.0390625
2021-07-20,34511.98828125
2021-07-21,34798.0
2021-07-22,34823.3515625
2021-07-23,35061.55078125
2021-07-26,35144.30859375
2021-07-27,35058.51953125
2021-07-28,34930.9296875
2021-07-29,35084.53125
2021-07-30,34935.46875
2021-08-02,34838.16015625
2021-08-03,35116.3984375
2021-08-04,34792.671875
2021-08-05,35064.25
2021-08-06,35208.51171875
2021-08-09,35101.8515625
2021-08-10,35264.671875
2021-08-11,35484.96875
2021-08-12,35499.8515625
2021-08-13,35515.37890625
2021-08-16,35625.3984375
2021-08-17,35343.28125
2021-08-18,34960.69140625
2021-08-19,34894.12109375
2021-08-20,35120.078125
2021-08-23,35335.7109375
2021-08-24,35366.26171875
2021-08-25,35405.5
2021-08-26,35213.12109375
2021-08-27,35455.80078125
2021-08-30,35399.83984375
2021-08-31,35360.73046875
2021-09-01,35312.53125
2021-09-02,35443.8203125
2021-09-03,35369.08984375
2021-09-07,35100.0
2021-09-08,35031.0703125
2021-09-09,34879.37890625
2021-09-10,34607.71875
2021-09-13,34869.62890625
2021-09-14,34577.5703125
2021-09-15,34814.390625
2021-09-16,34751.3203125
2021-09-17,34584.87890625
2021-09-20,33970.46875
2021-09-21,33919.83984375
2021-09-22,34258.3203125
2021-09-23,34764.8203125
2021-09-24,34798.0
2021-09-27,34869.37109375
2021-09-28,34299.98828125
2021-09-29,34390.71875
2021-09-30,33843.921875
2021-10-01,34326.4609375
2021-10-04,34002.921875
2021-10-05,34314.671875
2021-10-06,34416.98828125
2021-10-07,34754.94140625
2021-10-08,34746.25
2021-10-11,34496.05859375
2021-10-12,34378.33984375
2021-10-13,34377.80859375
2021-10-14,34912.55859375
2021-10-15,35294.76171875
2021-10-18,35258.609375
2021-10-19,35457.30859375
2021-10-20,35609.33984375
2021-10-21,35603.078125
2021-10-22,35677.01953125
2021-10-25,35741.1484375
2021-10-26,35756.87890625
2021-10-27,35490.69140625
2021-10-28,35730.48046875
2021-10-29,35819.55859375
2021-11-01,35913.83984375
2021-11-02,36052.62890625
2021-11-03,36157.578125
2021-11-04,36124.23046875
2021-11-05,36327.94921875
2021-11-08,36432.21875
2021-11-09,36319.98046875
2021-11-10,36079.94140625
2021-11-11,35921.23046875
2021-11-12,36100.30859375
2021-11-15,36087.44921875
2021-11-16,36142.21875
2021-11-17,35931.05078125
2021-11-18,35870.94921875
2021-11-19,35601.98046875
2021-11-22,35619.25
2021-11-23,35813.80078125
2021-11-24,35804.37890625
2021-11-26,34899.33984375
2021-11-29,35135.94140625
2021-11-30,34483.71875
2021-12-01,34022.0390625
2021-12-02,34639.7890625
2021-12-03,34580.078125
2021-12-06,35227.03125
2021-12-07,35719.4296875
2021-12-08,35754.75
2021-12-09,35754.69140625
2021-12-10,35970.98828125
2021-12-13,35650.94921875
2021-12-14,35544.1796875
2021-12-15,35927.4296875
2021-12-16,35897.640625
2021-12-17,35365.44140625
2021-12-20,34932.16015625
2021-12-21,35492.69921875
2021-12-22,35753.890625
2021-12-23,35950.55859375
2021-12-27,36302.37890625
2021-12-28,36398.2109375
2021-12-29,36488.62890625
2021-12-30,36398.078125
2021-12-31,36338.30078125
2022-01-03,36585.05859375
2022-01-04,36799.6484375
2022-01-05,36407.109375
2022-01-06,36236.46875
2022-01-07,36231.66015625
2022-01-10,36068.87109375
2022-01-11,36252.01953125
2022-01-12,36290.3203125
2022-01-13,36113.62109375
2022-01-14,35911.80859375
2022-01-18,35368.46875
2022-01-19,35028.6484375
2022-01-20,34715.390625
2022-01-21,34265.37109375
2022-01-24,34364.5
2022-01-25,34297.73046875
2022-01-26,34168.08984375
2022-01-27,34160.78125
2022-01-28,34725.46875
2022-01-31,35131.859375
2022-02-01,35405.23828125
2022-02-02,35629.328125
2022-02-03,35111.16015625
2022-02-04,35089.73828125
2022-02-07,35091.12890625
2022-02-08,35462.78125
2022-02-09,35768.05859375
2022-02-10,35241.58984375
2022-02-11,34738.05859375
2022-02-14,34566.171875
2022-02-15,34988.83984375
2022-02-16,34934.26953125
2022-02-17,34312.03125
2022-02-18,34079.1796875
2022-02-22,33596.609375
2022-02-23,33131.76171875
2022-02-24,33223.828125
2022-02-25,34058.75
2022-02-28,33892.6015625
2022-03-01,33294.94921875
2022-03-02,33891.3515625
2022-03-03,33794.66015625
2022-03-04,33614.80078125
2022-03-07,32817.37890625
2022-03-08,32632.640625
2022-03-09,33286.25
2022-03-10,33174.0703125
2022-03-11,32944.19140625
2022-03-14,32945.23828125
2022-03-15,33544.33984375
2022-03-16,34063.1015625
2022-03-17,34480.76171875
2022-03-18,34754.9296875
2022-03-21,34552.98828125
2022-03-22,34807.4609375
2022-03-23,34358.5
2022-03-24,34707.94140625
2022-03-25,34861.23828125
2022-03-28,34955.890625
2022-03-29,35294.19140625
2022-03-30,35228.80859375
2022-03-31,34678.3515625
2022-04-01,34818.26953125
2022-04-04,34921.87890625
2022-04-05,34641.1796875
2022-04-06,34496.51171875
2022-04-07,34583.5703125
2022-04-08,34721.12109375
2022-04-11,34308.078125
2022-04-12,34220.359375
2022-04-13,34564.58984375
2022-04-14,34451.23046875
2022-04-18,34411.69140625
2022-04-19,34911.19921875
2022-04-20,35160.7890625
2022-04-21,34792.76171875
2022-04-22,33811.3984375
2022-04-25,34049.4609375
2022-04-26,33240.1796875
2022-04-27,33301.9296875
2022-04-28,33916.390625
2022-04-29,32977.2109375
2022-05-02,33061.5
2022-05-03,33128.7890625
2022-05-04,34061.05859375
2022-05-05,32997.96875
2022-05-06,32899.37109375
2022-05-09,32245.69921875
2022-05-10,32160.740234375
2022-05-11,31834.109375
2022-05-12,31730.30078125
2022-05-13,32196.66015625
2022-05-16,32223.419921875
2022-05-17,32654.58984375
2022-05-18,31490.0703125
2022-05-19,31253.130859375
2022-05-20,31261.900390625
2022-05-23,31880.240234375
2022-05-24,31928.619140625
2022-05-25,32120.279296875
2022-05-26,32637.189453125
2022-05-27,33212.9609375
2022-05-31,32990.12109375
2022-06-01,32813.23046875
2022-06-02,33248.28125
2022-06-03,32899.69921875
2022-06-06,32915.78125
2022-06-07,33180.140625
2022-06-08,32910.8984375
2022-06-09,32272.7890625
2022-06-10,31392.7890625
2022-06-13,30516.740234375
2022-06-14,30364.830078125
2022-06-15,30668.529296875
2022-06-16,29927.0703125
2022-06-17,29888.779296875
2022-06-21,30530.25
2022-06-22,30483.130859375
2022-06-23,30677.359375
2022-06-24,31500.6796875
2022-06-27,31438.259765625
2022-06-28,30946.990234375
2022-06-29,31029.310546875
2022-06-30,30775.4296875
2022-07-01,31097.259765625
2022-07-05,30967.8203125
2022-07-06,31037.6796875
2022-07-07,31384.55078125
2022-07-08,31338.150390625
2022-07-11,31173.83984375
2022-07-12,30981.330078125
2022-07-13,30772.7890625
2022-07-14,30630.169921875
2022-07-15,31288.259765625
2022-07-18,31072.609375
2022-07-19,31827.05078125
2022-07-20,31874.83984375
2022-07-21,32036.900390625
2022-07-22,31899.2890625
2022-07-25,31990.0390625
2022-07-26,31761.5390625
2022-07-27,32197.58984375
2022-07-28,32529.630859375
2022-07-29,32845.12890625
2022-08-01,32798.3984375
2022-08-02,32396.169921875
2022-08-03,32812.5
2022-08-04,32726.8203125
2022-08-05,32803.46875
2022-08-08,32832.5390625
2022-08-09,32774.41015625
2022-08-10,33309.51171875
2022-08-11,33336.671875
2022-08-12,33761.05078125
2022-08-15,33912.44140625
2022-08-16,34152.01171875
2022-08-17,33980.3203125
2022-08-18,33999.0390625
2022-08-19,33706.73828125
2022-08-22,33063.609375
2022-08-23,32909.58984375
2022-08-24,32969.23046875
2022-08-25,33291.78125
2022-08-26,32283.400390625
2022-08-29,32098.990234375
2022-08-30,31790.869140625
2022-08-31,31510.4296875
2022-09-01,31656.419921875
2022-09-02,31318.439453125
2022-09-06,31145.30078125
2022-09-07,31581.279296875
2022-09-08,31774.51953125
2022-09-09,32151.7109375
2022-09-12,32381.33984375
2022-09-13,31104.970703125
2022-09-14,31135.08984375
2022-09-15,30961.8203125
2022-09-16,30822.419921875
2022-09-19,31019.6796875
2022-09-20,30706.23046875
2022-09-21,30183.779296875
2022-09-22,30076.6796875
2022-09-23,29590.41015625
2022-09-26,29260.810546875
2022-09-27,29134.990234375
2022-09-28,29683.740234375
2022-09-29,29225.609375
2022-09-30,28725.509765625
2022-10-03,29490.890625
2022-10-04,30316.3203125
2022-10-05,30273.869140625
2022-10-06,29926.939453125
2022-10-07,29296.7890625
2022-10-10,29202.880859375
2022-10-11,29239.189453125
2022-10-12,29210.849609375
2022-10-13,30038.720703125
2022-10-14,29634.830078125
2022-10-17,30185.8203125
2022-10-18,30523.80078125
2022-10-19,30423.810546875
2022-10-20,30333.58984375
2022-10-21,31082.560546875
2022-10-24,31499.619140625
2022-10-25,31836.740234375
2022-10-26,31839.109375
2022-10-27,32033.279296875
2022-10-28,32861.80078125
2022-10-31,32732.94921875
2022-11-01,32653.19921875
2022-11-02,32147.759765625
2022-11-03,32001.25
2022-11-04,32403.220703125
2022-11-07,32827.0
2022-11-08,33160.828125
2022-11-09,32513.939453125
2022-11-10,33715.37109375
2022-11-11,33747.859375
2022-11-14,33536.69921875
2022-11-15,33592.921875
2022-11-16,33553.828125
2022-11-17,33546.3203125
2022-11-18,33745.69140625
2022-11-21,33700.28125
2022-11-22,34098.1015625
2022-11-23,34194.05859375
