date,sox
2012-07-16,353.1499938964844
2012-07-17,351.45001220703125
2012-07-18,363.9100036621094
2012-07-19,371.3399963378906
2012-07-20,365.010009765625
2012-07-23,361.6600036621094
2012-07-24,360.2300109863281
2012-07-25,367.1300048828125
2012-07-26,375.5400085449219
2012-07-27,384.2300109863281
2012-07-30,380.6099853515625
2012-07-31,383.7200012207031
2012-08-01,383.8299865722656
2012-08-02,381.4800109863281
2012-08-03,390.1000061035156
2012-08-06,392.0799865722656
2012-08-07,400.05999755859375
2012-08-08,401.1499938964844
2012-08-09,403.9800109863281
2012-08-10,405.9599914550781
2012-08-13,402.4100036621094
2012-08-14,399.1199951171875
2012-08-15,401.4800109863281
2012-08-16,408.260009765625
2012-08-17,405.1400146484375
2012-08-20,402.2900085449219
2012-08-21,402.29998779296875
2012-08-22,399.1700134277344
2012-08-23,396.6600036621094
2012-08-24,398.95001220703125
2012-08-27,397.4800109863281
2012-08-28,397.0400085449219
2012-08-29,397.4200134277344
2012-08-30,390.70001220703125
2012-08-31,396.17999267578125
2012-09-04,392.82000732421875
2012-09-05,390.2699890136719
2012-09-06,404.5400085449219
2012-09-07,401.2300109863281
2012-09-10,394.260009765625
2012-09-11,396.739990234375
2012-09-12,397.95001220703125
2012-09-13,401.7900085449219
2012-09-14,406.5799865722656
2012-09-17,402.4800109863281
2012-09-18,400.7799987792969
2012-09-19,398.5299987792969
2012-09-20,394.6300048828125
2012-09-21,395.1600036621094
2012-09-24,389.0
2012-09-25,379.3800048828125
2012-09-26,376.9700012207031
2012-09-27,385.4599914550781
2012-09-28,382.2699890136719
2012-10-01,381.1199951171875
2012-10-02,382.9599914550781
2012-10-03,381.1700134277344
2012-10-04,383.6499938964844
2012-10-05,383.2799987792969
2012-10-08,379.1300048828125
2012-10-09,373.1099853515625
2012-10-10,368.0299987792969
2012-10-11,368.6600036621094
2012-10-12,366.7099914550781
2012-10-15,372.1400146484375
2012-10-16,380.260009765625
2012-10-17,379.4100036621094
2012-10-18,376.2799987792969
2012-10-19,364.9200134277344
2012-10-22,365.510009765625
2012-10-23,366.04998779296875
2012-10-24,360.5199890136719
2012-10-25,365.4800109863281
2012-10-26,367.2799987792969
2012-10-31,367.0299987792969
2012-11-01,379.5
2012-11-02,372.30999755859375
2012-11-05,378.3800048828125
2012-11-06,383.6199951171875
2012-11-07,373.2699890136719
2012-11-08,368.79998779296875
2012-11-09,369.70001220703125
2012-11-12,370.0199890136719
2012-11-13,366.4599914550781
2012-11-14,360.94000244140625
2012-11-15,356.1400146484375
2012-11-16,356.0
2012-11-19,363.1400146484375
2012-11-20,361.80999755859375
2012-11-21,362.510009765625
2012-11-23,369.1600036621094
2012-11-26,370.6300048828125
2012-11-27,369.80999755859375
2012-11-28,373.8299865722656
2012-11-29,374.8299865722656
2012-11-30,374.3500061035156
2012-12-03,372.5400085449219
2012-12-04,375.0299987792969
2012-12-05,374.4599914550781
2012-12-06,378.6300048828125
2012-12-07,379.4599914550781
2012-12-10,381.8299865722656
2012-12-11,389.0
2012-12-12,387.739990234375
2012-12-13,383.6700134277344
2012-12-14,381.0299987792969
2012-12-17,382.6199951171875
2012-12-18,388.7300109863281
2012-12-19,389.4700012207031
2012-12-20,389.489990234375
2012-12-21,385.5899963378906
2012-12-24,384.1400146484375
2012-12-26,381.010009765625
2012-12-27,379.54998779296875
2012-12-28,376.8699951171875
2012-12-31,384.05999755859375
2013-01-02,399.7300109863281
2013-01-03,397.5400085449219
2013-01-04,397.67999267578125
2013-01-07,395.7799987792969
2013-01-08,391.3599853515625
2013-01-09,395.4700012207031
2013-01-10,400.7300109863281
2013-01-11,402.8599853515625
2013-01-14,401.8900146484375
2013-01-15,399.8699951171875
2013-01-16,404.4599914550781
2013-01-17,412.5299987792969
2013-01-18,410.6400146484375
2013-01-22,409.6000061035156
2013-01-23,413.8800048828125
2013-01-24,410.239990234375
2013-01-25,415.44000244140625
2013-01-28,416.1600036621094
2013-01-29,413.2799987792969
2013-01-30,414.1000061035156
2013-01-31,412.7300109863281
2013-02-01,420.54998779296875
2013-02-04,414.17999267578125
2013-02-05,420.69000244140625
2013-02-06,421.55999755859375
2013-02-07,419.260009765625
2013-02-08,424.80999755859375
2013-02-11,425.239990234375
2013-02-12,426.2799987792969
2013-02-13,427.4800109863281
2013-02-14,431.0799865722656
2013-02-15,428.5
2013-02-19,433.6400146484375
2013-02-20,423.95001220703125
2013-02-21,416.2699890136719
2013-02-22,424.9800109863281
2013-02-25,416.6600036621094
2013-02-26,419.8900146484375
2013-02-27,426.4599914550781
2013-02-28,426.6300048828125
2013-03-01,425.0899963378906
2013-03-04,424.010009765625
2013-03-05,432.3900146484375
2013-03-06,432.9599914550781
2013-03-07,434.67999267578125
2013-03-08,435.260009765625
2013-03-11,435.8500061035156
2013-03-12,437.6700134277344
2013-03-13,439.1400146484375
2013-03-14,441.5299987792969
2013-03-15,434.17999267578125
2013-03-18,428.3900146484375
2013-03-19,426.7300109863281
2013-03-20,432.010009765625
2013-03-21,425.25
2013-03-22,430.0799865722656
2013-03-25,429.1700134277344
2013-03-26,433.07000732421875
2013-03-27,433.5299987792969
2013-03-28,436.6600036621094
2013-04-01,427.79998779296875
2013-04-02,424.2099914550781
2013-04-03,415.80999755859375
2013-04-04,421.1400146484375
2013-04-05,418.92999267578125
2013-04-08,424.1700134277344
2013-04-09,428.1400146484375
2013-04-10,437.3399963378906
2013-04-11,435.6300048828125
2013-04-12,433.6300048828125
2013-04-15,422.6700134277344
2013-04-16,431.8500061035156
2013-04-17,417.6499938964844
2013-04-18,413.8800048828125
2013-04-19,416.9700012207031
2013-04-22,421.3699951171875
2013-04-23,430.2099914550781
2013-04-24,435.6499938964844
2013-04-25,439.9800109863281
2013-04-26,435.2900085449219
2013-04-29,440.79998779296875
2013-04-30,444.3599853515625
2013-05-01,440.79998779296875
2013-05-02,446.8900146484375
2013-05-03,450.9200134277344
2013-05-06,453.4700012207031
2013-05-07,453.6199951171875
2013-05-08,459.4700012207031
2013-05-09,461.8500061035156
2013-05-10,465.94000244140625
2013-05-13,461.2799987792969
2013-05-14,463.3299865722656
2013-05-15,467.82000732421875
2013-05-16,464.2799987792969
2013-05-17,470.6300048828125
2013-05-20,469.1199951171875
2013-05-21,469.0299987792969
2013-05-22,461.6199951171875
2013-05-23,461.75
2013-05-24,461.5
2013-05-28,465.94000244140625
2013-05-29,467.2900085449219
2013-05-30,474.42999267578125
2013-05-31,468.6300048828125
2013-06-03,470.7200012207031
2013-06-04,472.45001220703125
2013-06-05,465.2900085449219
2013-06-06,464.6600036621094
2013-06-07,471.4700012207031
2013-06-10,473.9700012207031
2013-06-11,463.42999267578125
2013-06-12,458.3299865722656
2013-06-13,467.3800048828125
2013-06-14,465.5299987792969
2013-06-17,472.3399963378906
2013-06-18,480.05999755859375
2013-06-19,474.510009765625
2013-06-20,459.7200012207031
2013-06-21,460.8500061035156
2013-06-24,451.54998779296875
2013-06-25,462.510009765625
2013-06-26,464.92999267578125
2013-06-27,466.739990234375
2013-06-28,468.42999267578125
2013-07-01,467.7300109863281
2013-07-02,468.17999267578125
2013-07-03,469.79998779296875
2013-07-05,476.1199951171875
2013-07-08,466.5
2013-07-09,471.4100036621094
2013-07-10,476.70001220703125
2013-07-11,486.55999755859375
2013-07-12,489.6099853515625
2013-07-15,489.3299865722656
2013-07-16,491.05999755859375
2013-07-17,491.5799865722656
2013-07-18,487.2200012207031
2013-07-19,486.1700134277344
2013-07-22,485.1499938964844
2013-07-23,483.5199890136719
2013-07-24,474.69000244140625
2013-07-25,477.3999938964844
2013-07-26,473.1199951171875
2013-07-29,469.9700012207031
2013-07-30,475.5899963378906
2013-07-31,477.7799987792969
2013-08-01,486.6000061035156
2013-08-02,483.3800048828125
2013-08-05,482.1400146484375
2013-08-06,478.67999267578125
2013-08-07,474.1199951171875
2013-08-08,474.30999755859375
2013-08-09,471.760009765625
2013-08-12,473.6199951171875
2013-08-13,479.07000732421875
2013-08-14,471.3399963378906
2013-08-15,460.8399963378906
2013-08-16,462.4599914550781
2013-08-19,459.2900085449219
2013-08-20,461.8299865722656
2013-08-21,458.5299987792969
2013-08-22,463.8299865722656
2013-08-23,463.82000732421875
2013-08-26,462.9200134277344
2013-08-27,451.2099914550781
2013-08-28,456.3900146484375
2013-08-29,461.82000732421875
2013-08-30,457.70001220703125
2013-09-03,461.6400146484375
2013-09-04,473.55999755859375
2013-09-05,477.0400085449219
2013-09-06,475.1000061035156
2013-09-09,481.4200134277344
2013-09-10,490.6499938964844
2013-09-11,489.0400085449219
2013-09-12,486.05999755859375
2013-09-13,488.2300109863281
2013-09-16,490.3500061035156
2013-09-17,493.3999938964844
2013-09-18,497.6700134277344
2013-09-19,496.0899963378906
2013-09-20,493.1499938964844
2013-09-23,491.2900085449219
2013-09-24,494.7300109863281
2013-09-25,494.95001220703125
2013-09-26,494.7099914550781
2013-09-27,490.80999755859375
2013-09-30,490.8299865722656
2013-10-01,495.7699890136719
2013-10-02,495.1000061035156
2013-10-03,493.79998779296875
2013-10-04,497.7200012207031
2013-10-07,495.0899963378906
2013-10-08,486.82000732421875
2013-10-09,485.1099853515625
2013-10-10,496.4800109863281
2013-10-11,497.3800048828125
2013-10-14,500.9800109863281
2013-10-15,496.5
2013-10-16,501.5799865722656
2013-10-17,505.0899963378906
2013-10-18,506.44000244140625
2013-10-21,508.0400085449219
2013-10-22,507.1199951171875
2013-10-23,490.1099853515625
2013-10-24,494.1499938964844
2013-10-25,496.29998779296875
2013-10-28,499.489990234375
2013-10-29,507.0400085449219
2013-10-30,504.3299865722656
2013-10-31,507.0899963378906
2013-11-01,505.3999938964844
2013-11-04,504.67999267578125
2013-11-05,503.1300048828125
2013-11-06,504.9100036621094
2013-11-07,495.20001220703125
2013-11-08,500.9800109863281
2013-11-11,500.3999938964844
2013-11-12,503.6099853515625
2013-11-13,508.0
2013-11-14,505.3900146484375
2013-11-15,508.94000244140625
2013-11-18,504.2200012207031
2013-11-19,497.8800048828125
2013-11-20,495.6300048828125
2013-11-21,504.2300109863281
2013-11-22,504.6099853515625
2013-11-25,504.010009765625
2013-11-26,508.32000732421875
2013-11-27,510.010009765625
2013-11-29,510.25
2013-12-02,509.3999938964844
2013-12-03,511.20001220703125
2013-12-04,508.7699890136719
2013-12-05,509.95001220703125
2013-12-06,515.6300048828125
2013-12-09,516.8099975585938
2013-12-10,515.3400268554688
2013-12-11,510.1700134277344
2013-12-12,505.8399963378906
2013-12-13,505.5199890136719
2013-12-16,512.1500244140625
2013-12-17,517.1799926757812
2013-12-18,521.0700073242188
2013-12-19,517.780029296875
2013-12-20,522.0900268554688
2013-12-23,526.6500244140625
2013-12-24,528.3499755859375
2013-12-26,529.8300170898438
2013-12-27,529.9600219726562
2013-12-30,531.5700073242188
2013-12-31,535.030029296875
2014-01-02,527.75
2014-01-03,526.6799926757812
2014-01-06,523.77001953125
2014-01-07,527.4299926757812
2014-01-08,535.760009765625
2014-01-09,531.489990234375
2014-01-10,533.7000122070312
2014-01-13,527.6599731445312
2014-01-14,539.6099853515625
2014-01-15,544.2100219726562
2014-01-16,541.0499877929688
2014-01-17,538.1400146484375
2014-01-21,541.5
2014-01-22,547.469970703125
2014-01-23,541.489990234375
2014-01-24,528.8900146484375
2014-01-27,525.27001953125
2014-01-28,527.5399780273438
2014-01-29,525.1400146484375
2014-01-30,531.9600219726562
2014-01-31,529.1799926757812
2014-02-03,517.4600219726562
2014-02-04,518.3400268554688
2014-02-05,518.4600219726562
2014-02-06,526.6699829101562
2014-02-07,535.3099975585938
2014-02-10,538.0399780273438
2014-02-11,544.8599853515625
2014-02-12,549.47998046875
2014-02-13,556.02001953125
2014-02-14,559.1199951171875
2014-02-18,560.4500122070312
2014-02-19,560.02001953125
2014-02-20,564.0599975585938
2014-02-21,561.2100219726562
2014-02-24,563.3699951171875
2014-02-25,560.5399780273438
2014-02-26,564.2899780273438
2014-02-27,564.219970703125
2014-02-28,563.8300170898438
2014-03-03,560.22998046875
2014-03-04,570.1300048828125
2014-03-05,571.2999877929688
2014-03-06,575.02001953125
2014-03-07,574.3900146484375
2014-03-10,573.219970703125
2014-03-11,570.0800170898438
2014-03-12,574.9199829101562
2014-03-13,565.1400146484375
2014-03-14,562.47998046875
2014-03-17,569.5
2014-03-18,577.1900024414062
2014-03-19,576.6900024414062
2014-03-20,587.6300048828125
2014-03-21,582.5399780273438
2014-03-24,579.8499755859375
2014-03-25,584.3300170898438
2014-03-26,577.8400268554688
2014-03-27,573.3200073242188
2014-03-28,577.47998046875
2014-03-31,586.739990234375
2014-04-01,595.9099731445312
2014-04-02,594.9400024414062
2014-04-03,595.9299926757812
2014-04-04,579.1900024414062
2014-04-07,573.9099731445312
2014-04-08,581.1799926757812
2014-04-09,587.719970703125
2014-04-10,569.1500244140625
2014-04-11,560.3400268554688
2014-04-14,565.02001953125
2014-04-15,569.0
2014-04-16,567.9000244140625
2014-04-17,578.4099731445312
2014-04-21,583.47998046875
2014-04-22,589.1099853515625
2014-04-23,588.4299926757812
2014-04-24,591.6400146484375
2014-04-25,572.1900024414062
2014-04-28,568.5499877929688
2014-04-29,572.989990234375
2014-04-30,575.969970703125
2014-05-01,573.8599853515625
2014-05-02,575.489990234375
2014-05-05,575.9400024414062
2014-05-06,573.47998046875
2014-05-07,573.989990234375
2014-05-08,577.8300170898438
2014-05-09,575.969970703125
2014-05-12,586.47998046875
2014-05-13,581.8800048828125
2014-05-14,576.7999877929688
2014-05-15,570.0
2014-05-16,576.010009765625
2014-05-19,582.0499877929688
2014-05-20,578.5800170898438
2014-05-21,581.8099975585938
2014-05-22,584.2999877929688
2014-05-23,589.9099731445312
2014-05-27,597.0800170898438
2014-05-28,597.6599731445312
2014-05-29,598.9600219726562
2014-05-30,599.5900268554688
2014-06-02,602.8400268554688
2014-06-03,608.4299926757812
2014-06-04,611.1400146484375
2014-06-05,614.2999877929688
2014-06-06,617.25
2014-06-09,618.4400024414062
2014-06-10,620.260009765625
2014-06-11,623.47998046875
2014-06-12,621.3499755859375
2014-06-13,627.489990234375
2014-06-16,630.9299926757812
2014-06-17,635.5
2014-06-18,633.2000122070312
2014-06-19,633.97998046875
2014-06-20,635.4199829101562
2014-06-23,633.1300048828125
2014-06-24,628.5
2014-06-25,630.8699951171875
2014-06-26,628.280029296875
2014-06-27,629.27001953125
2014-06-30,635.9299926757812
2014-07-01,644.7100219726562
2014-07-02,645.780029296875
2014-07-03,650.5499877929688
2014-07-07,646.0999755859375
2014-07-08,642.6400146484375
2014-07-09,646.5599975585938
2014-07-10,643.469970703125
2014-07-11,643.8800048828125
2014-07-14,646.1199951171875
2014-07-15,644.4400024414062
2014-07-16,651.760009765625
2014-07-17,635.3200073242188
2014-07-18,643.4400024414062
2014-07-21,645.02001953125
2014-07-22,649.3499755859375
2014-07-23,634.4500122070312
2014-07-24,629.1300048828125
2014-07-25,616.6500244140625
2014-07-28,616.0
2014-07-29,614.4299926757812
2014-07-30,620.5999755859375
2014-07-31,607.5499877929688
2014-08-01,609.760009765625
2014-08-04,612.2899780273438
2014-08-05,605.3099975585938
2014-08-06,607.7100219726562
2014-08-07,599.3800048828125
2014-08-08,606.22998046875
2014-08-11,612.02001953125
2014-08-12,611.3200073242188
2014-08-13,616.9500122070312
2014-08-14,618.260009765625
2014-08-15,624.5999755859375
2014-08-18,627.469970703125
2014-08-19,631.469970703125
2014-08-20,636.6199951171875
2014-08-21,639.1099853515625
2014-08-22,639.719970703125
2014-08-25,637.25
2014-08-26,637.5499877929688
2014-08-27,638.5700073242188
2014-08-28,640.489990234375
2014-08-29,645.25
2014-09-02,642.530029296875
2014-09-03,644.0800170898438
2014-09-04,645.719970703125
2014-09-05,651.239990234375
2014-09-08,652.5
2014-09-09,646.489990234375
2014-09-10,646.5399780273438
2014-09-11,648.1400146484375
2014-09-12,639.8900146484375
2014-09-15,632.239990234375
2014-09-16,643.1199951171875
2014-09-17,647.8300170898438
2014-09-18,657.3599853515625
2014-09-19,649.5399780273438
2014-09-22,641.3499755859375
2014-09-23,639.8499755859375
2014-09-24,647.530029296875
2014-09-25,635.4199829101562
2014-09-26,643.3400268554688
2014-09-29,644.22998046875
2014-09-30,638.47998046875
2014-10-01,623.3599853515625
2014-10-02,619.6599731445312
2014-10-03,623.1199951171875
2014-10-06,617.969970703125
2014-10-07,606.2000122070312
2014-10-08,619.969970703125
