date,usd_cny
2017-10-17,6.622000217437744
2017-10-18,6.627799987792969
2017-10-19,6.614099979400635
2017-10-22,6.638800144195557
2017-10-23,6.638299942016602
2017-10-24,6.636000156402588
2017-10-25,6.637599945068359
2017-10-26,6.64109992980957
2017-10-30,6.658999919891357
2017-10-31,6.642399787902832
2017-11-01,6.635799884796143
2017-11-02,6.599400043487549
2017-11-03,6.608099937438965
2017-11-06,6.638000011444092
2017-11-07,6.633500099182129
2017-11-08,6.639800071716309
2017-11-09,6.6265997886657715
2017-11-10,6.630300045013428
2017-11-13,6.6392998695373535
2017-11-14,6.638599872589111
2017-11-15,6.6356000900268555
2017-11-17,6.627699851989746
2017-11-20,6.661900043487549
2017-11-21,6.633500099182129
2017-11-22,6.629199981689453
2017-11-23,6.610899925231934
2017-11-24,6.5833001136779785
2017-11-27,6.601200103759766
2017-11-28,6.595300197601318
2017-11-29,6.609399795532227
2017-11-30,6.60830020904541
2017-12-01,6.612100124359131
2017-12-04,6.6346001625061035
2017-12-05,6.618899822235107
2017-12-06,6.616799831390381
2017-12-07,6.6143999099731445
2017-12-08,6.618000030517578
2017-12-11,6.618299961090088
2017-12-12,6.617099761962891
2017-12-13,6.6203999519348145
2017-12-14,6.61870002746582
2017-12-15,6.60860013961792
2017-12-18,6.6149001121521
2017-12-19,6.614200115203857
2017-12-20,6.605000019073486
2017-12-21,6.579699993133545
2017-12-22,6.585400104522705
2017-12-25,6.57859992980957
2017-12-26,6.53879976272583
2017-12-27,6.543099880218506
2017-12-28,6.554699897766113
2017-12-29,6.531599998474121
2018-01-01,6.50570011138916
2018-01-02,6.505799770355225
2018-01-03,6.49399995803833
2018-01-04,6.5030999183654785
2018-01-05,6.493299961090088
2018-01-08,6.487500190734863
2018-01-09,6.497600078582764
2018-01-10,6.529399871826172
2018-01-11,6.507199764251709
2018-01-12,6.490200042724609
2018-01-15,6.456200122833252
2018-01-16,6.435200214385986
2018-01-17,6.442299842834473
2018-01-18,6.43209981918335
