date,nasdaq,sox,vix,us_rate,usd_krw
2018-09-13,8013.7099609375,1362.199951171875,12.369999885559082,,1120.550048828125
2018-09-14,8010.0400390625,1377.31005859375,12.069999694824219,,
2018-09-16,,,,,1120.9000244140625
2018-09-17,7895.7900390625,1357.47998046875,13.680000305175781,,1125.6199951171875
2018-09-18,7956.10986328125,1368.8699951171875,12.789999961853027,,1120.800048828125
2018-09-19,7950.0400390625,1371.6800537109375,11.75,,1122.25
2018-09-20,8028.22998046875,1387.6700439453125,11.800000190734863,,1116.4000244140625
2018-09-21,7986.9599609375,1383.0899658203125,11.680000305175781,,
2018-09-23,,,,,1114.0999755859375
2018-09-24,7993.25,1388.4599609375,12.199999809265137,,1117.8499755859375
2018-09-25,8007.47021484375,1364.8199462890625,12.420000076293945,,1115.8299560546875
2018-09-26,7990.3701171875,1351.8499755859375,12.890000343322754,,1114.1700439453125
2018-09-27,8041.97021484375,1357.8699951171875,12.40999984741211,,1112.31005859375
2018-09-28,8046.35009765625,1366.739990234375,12.119999885559082,,
2018-09-30,,,,,1109.010009765625
2018-10-01,8037.2998046875,1370.43994140625,12.0,2.19,1112.25
2018-10-02,7999.5498046875,1370.8699951171875,12.050000190734863,,1117.5
2018-10-03,8025.08984375,1372.4000244140625,11.609999656677246,,1125.4200439453125
2018-10-04,7879.509765625,1347.1600341796875,14.220000267028809,,1132.9000244140625
2018-10-05,7788.4501953125,1315.8399658203125,14.819999694824219,,
2018-10-07,,,,,1131.0999755859375
2018-10-08,7735.9501953125,1301.0,15.6899995803833,,1133.199951171875
2018-10-09,7738.02001953125,1300.1500244140625,15.949999809265137,,1132.4000244140625
2018-10-10,7422.0498046875,1242.0999755859375,22.959999084472656,,1142.8499755859375
2018-10-11,7329.06005859375,1229.3599853515625,24.979999542236328,,1134.300048828125
2018-10-12,7496.89013671875,1253.5799560546875,21.309999465942383,,
2018-10-14,,,,,1131.18994140625
2018-10-15,7430.740234375,1241.8199462890625,21.299999237060547,,1135.1700439453125
2018-10-16,7645.490234375,1282.949951171875,17.6200008392334,,1122.1500244140625
2018-10-17,7642.7001953125,1277.31005859375,17.399999618530273,,1127.0999755859375
2018-10-18,7485.14013671875,1245.300048828125,20.059999465942383,,1136.5999755859375
2018-10-19,7449.02978515625,1225.93994140625,19.889999389648438,,
2018-10-21,,,,,1131.5999755859375
2018-10-22,7468.6298828125,1234.199951171875,19.639999389648438,,1131.25
2018-10-23,7437.5400390625,1227.6099853515625,20.709999084472656,,1136.6400146484375
