name,ticker,recipe,params,split,class_label,class_name,feature,mean_abs_shap,mean_shap
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,smh_t_minus_5,0.0030172253027558327,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,soxx_t_minus_1,0.06116936728358269,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,soxx_t_minus_3,0.28972306847572327,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,soxx_t_minus_5,0.24094444513320923,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,semiconductor_electronic_component_industrial_production_t_minus_1,0.016025159507989883,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,semiconductor_electronic_component_industrial_production_t_minus_3,0.002295954152941704,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,semiconductor_electronic_component_industrial_production_t_minus_5,0.042915794998407364,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,semiconductor_related_device_ppi_t_minus_1,0.056589726358652115,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,semiconductor_related_device_ppi_t_minus_3,0.0046358960680663586,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,semiconductor_related_device_ppi_t_minus_5,0.03377262130379677,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,computers_electronic_products_new_orders_t_minus_1,0.22897639870643616,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,computers_electronic_products_new_orders_t_minus_3,0.035886719822883606,
nvidia,NVDA,technical_all_guarded,depth2_fast,test,overall,overall,computers_electronic_products_new_orders_t_minus_5,0.2581670880317688,
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_return_1d,0.0351015068590641,-0.00023237410641741008
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_ma5_ratio,0.13402624428272247,-0.00422937236726284
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_ma10_ratio,0.028625715523958206,0.003645356046035886
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_ma20_ratio,0.012366154231131077,-0.003903549863025546
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_rsi14,0.01638679765164852,-0.003792367409914732
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_bb_percent_b,0.02122916840016842,0.007847166620194912
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_bb_width,0.06372831016778946,-0.023412365466356277
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_volatility_20d,0.19134236872196198,0.030059246346354485
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_momentum_5d,0.07765516638755798,0.014678269624710083
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_momentum_10d,0.049778200685977936,0.02819078415632248
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_momentum_20d,0.015959832817316055,-0.006117820739746094
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_macd_ratio,0.06534884124994278,-0.01501554250717163
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_macd_signal_ratio,0.2309744507074356,-0.06695947051048279
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_macd_hist_ratio,0.08763431757688522,-0.022523771971464157
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_stochastic_k14,0.028965668752789497,0.010187714360654354
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_stochastic_d3,0.04844295606017113,0.006593483034521341
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_atr14_ratio,0.11127454042434692,0.011315977200865746
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_volume_ratio_20d,0.07644937187433243,-0.010940545238554478
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_volume_change_1d,0.024914607405662537,0.00942402146756649
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_close_to_20d_high,0.023201586678624153,-0.005575534421950579
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_close_to_20d_low,0.03649945557117462,0.003644251963123679
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,tech_intraday_range_ratio,0.05494285747408867,-0.004034684970974922
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,nasdaq_t_minus_1,0.1774844229221344,0.1774844229221344
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,sox_t_minus_1,0.004194958135485649,-0.004194958135485649
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,vix_t_minus_1,0.011813788674771786,-0.0012047786731272936
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,us_rate_t_minus_1,0.0504569411277771,0.0504569411277771
nvidia,NVDA,technical_all_guarded,depth2_fast,recent_regime,0,down,usd_krw_t_minus_1,0.06594245135784149,-0.06589458882808685
