name,ticker,recipe,params,split,date,true_label,predicted_label,explained_class_name,prediction_probability,future_5d_return,base_value,rank,feature,shap_value,feature_value
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,7,tech_atr14_ratio,0.17875538766384125,0.02661549888586284
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,8,soxx_t_minus_3,-0.17731167376041412,229.36000061035156
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,9,tech_bb_width,0.1752084344625473,0.12331993545753582
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,10,tech_momentum_5d,0.17031992971897125,-0.0540983606557377
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,11,tech_return_1d,0.1684444546699524,-0.02203389830508473
samsung_electronics,005930,technical_all_guarded,depth3_conservative,test,2024-10-22,1,1,up,0.532383382320404,0.0329289428076255,-0.014230719767510891,12,smh_t_minus_3,-0.15253685414791107,251.5099945068359
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,1,vix_t_minus_3,0.39849853515625,11.93000030517578
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,2,tech_macd_signal_ratio,0.3542128801345825,0.02168304611319544
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,3,tech_macd_ratio,0.31497126817703247,0.030785080156872997
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,4,us_2y_treasury_fred_t_minus_1,0.2739964723587036,4.93
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,5,tech_momentum_10d,0.2607550024986267,0.12006670372429129
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,6,vix_t_minus_5,0.2543937861919403,12.289999961853027
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,7,vix_t_minus_1,0.2328428477048874,11.93000030517578
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,8,tech_rsi14,0.23281298577785492,80.96280087527353
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,9,us_2y_treasury_fred_t_minus_5,0.22886313498020172,4.86
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,10,broad_dollar_index_t_minus_1,0.20534750819206238,121.6172
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,11,us_10y_treasury_fred_t_minus_5,0.18199719488620758,4.43
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-05-27,0,0,down,0.9859699606895447,-0.036228287841191,0.005310637876391411,12,us_rate_t_minus_5,0.14509689807891846,5.33
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,1,tech_macd_signal_ratio,0.9481441378593445,-0.04799409386268824
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,2,us_rate_t_minus_5,-0.3263823986053467,5.33
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,3,tech_macd_hist_ratio,0.2360481321811676,-0.03348162150708032
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,4,us_10y_treasury_fred_t_minus_5,-0.21931594610214233,4.09
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,5,alpha_institution_net_buy_value_t_minus_5,0.21644790470600128,71701150500.0
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,6,tech_volatility_20d,0.17368505895137787,0.040291749644723394
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,7,tech_rsi14,0.16903497278690338,13.896713615023472
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,8,tech_stochastic_d3,0.16205132007598877,0.07707043637200948
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,9,tech_ma5_ratio,0.15533825755119324,-0.13861604679395212
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,10,tech_bb_width,-0.15279331803321838,0.4482194185673075
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,11,us_2y_treasury_fred_t_minus_1,-0.15025553107261658,3.88
sk_hynix,000660,technical_all_guarded,depth4_slow,test,2024-08-05,1,1,up,0.8089877963066101,0.1338885329916719,-0.005310637876391411,12,soxx_t_minus_3,-0.14281892776489258,206.80999755859375
