date,nasdaq,sox,vix,us_rate,usd_krw
2023-12-22,14992.9697265625,4132.85009765625,13.029999732971191,,1291.7099609375
2023-12-25,,,,,1297.3599853515625
2023-12-26,15074.5703125,4207.4501953125,12.989999771118164,,1294.5799560546875
2023-12-27,15099.1796875,4214.58984375,12.430000305175781,,1293.9200439453125
2023-12-28,15095.1396484375,4208.68017578125,12.470000267028809,,1294.760009765625
2023-12-29,15011.349609375,4175.47021484375,12.449999809265137,,1277.8399658203125
2024-01-01,,,,5.33,1293.530029296875
2024-01-02,14765.9404296875,4023.0400390625,13.199999809265137,,1293.5400390625
2024-01-03,14592.2099609375,3941.2099609375,14.039999961853027,,1307.6199951171875
2024-01-04,14510.2998046875,3908.85009765625,14.130000114440918,,1309.530029296875
2024-01-05,14524.0703125,3933.489990234375,13.350000381469727,,1311.25
2024-01-08,14843.76953125,4062.47998046875,13.079999923706055,,1313.1300048828125
2024-01-09,14857.7099609375,4064.64990234375,12.760000228881836,,1311.800048828125
2024-01-10,14969.650390625,4048.840087890625,12.6899995803833,,1319.7900390625
2024-01-11,14970.1904296875,4067.89990234375,12.4399995803833,,1317.5
2024-01-12,14972.759765625,4052.429931640625,12.699999809265137,,1311.989990234375
2024-01-15,,,,,1312.8499755859375
2024-01-16,14944.349609375,4105.93994140625,13.84000015258789,,1319.7099609375
2024-01-17,14855.6201171875,4069.949951171875,14.789999961853027,,1337.7900390625
2024-01-18,15055.650390625,4206.52001953125,14.130000114440918,,1344.050048828125
2024-01-19,15310.9697265625,4375.64990234375,13.300000190734863,,1337.6600341796875
2024-01-22,15360.2900390625,4386.60009765625,13.1899995803833,,1333.2099609375
2024-01-23,15425.9404296875,4415.259765625,12.550000190734863,,1338.739990234375
2024-01-24,15481.919921875,4483.330078125,13.140000343322754,,1336.780029296875
2024-01-25,15510.5,4472.259765625,13.449999809265137,,1329.8900146484375
2024-01-26,15455.3603515625,4342.10009765625,13.260000228881836,,1336.030029296875
2024-01-29,15628.0400390625,4388.27001953125,13.600000381469727,,1336.760009765625
2024-01-30,15509.900390625,4319.990234375,13.3100004196167,,1333.2099609375
2024-01-31,15164.009765625,4260.919921875,14.350000381469727,,1326.6199951171875
2024-02-01,15361.6396484375,4280.47998046875,13.880000114440918,5.33,1333.9100341796875
2024-02-02,15628.9501953125,4336.72998046875,13.850000381469727,,1328.949951171875
2024-02-05,15597.6796875,4388.10009765625,13.670000076293945,,1337.72998046875
2024-02-06,15609.0,4338.27001953125,13.0600004196167,,1333.3900146484375
2024-02-07,15756.6396484375,4408.72998046875,12.829999923706055,,1326.7900390625
2024-02-08,15793.7099609375,4478.009765625,12.789999961853027,,1327.6199951171875
2024-02-09,15990.66015625,4567.2998046875,12.930000305175781,,1331.469970703125
2024-02-12,15942.5498046875,4560.0400390625,13.930000305175781,,1330.06005859375
2024-02-13,15655.599609375,4468.18017578125,15.850000381469727,,1328.5
2024-02-14,15859.150390625,4565.41015625,14.380000114440918,,1340.7900390625
2024-02-15,15906.169921875,4558.10009765625,14.010000228881836,,1326.0
2024-02-16,15775.650390625,4527.68017578125,14.239999771118164,,1327.6600341796875
2024-02-19,,,,,1331.5799560546875
2024-02-20,15630.7802734375,4456.8701171875,15.420000076293945,,1333.3399658203125
2024-02-21,15580.8701171875,4446.35986328125,15.34000015258789,,1333.75
2024-02-22,16041.6201171875,4667.3701171875,14.539999961853027,,1332.8699951171875
2024-02-23,15996.8203125,4615.02978515625,13.75,,1327.1700439453125
2024-02-26,15976.25,4663.47021484375,13.739999771118164,,1330.0
2024-02-27,16035.2998046875,4654.89013671875,13.430000305175781,,1331.719970703125
2024-02-28,15947.740234375,4602.60009765625,13.84000015258789,,1331.7900390625
2024-02-29,16091.919921875,4726.919921875,13.399999618530273,,1333.3800048828125
2024-03-01,16274.9404296875,4929.580078125,13.109999656677246,5.33,1335.199951171875
2024-03-04,16207.509765625,4981.97021484375,13.489999771118164,,1330.9000244140625
2024-03-05,15939.58984375,4879.830078125,14.460000038146973,,1328.93994140625
2024-03-06,16031.5400390625,4997.93017578125,14.5,,1333.4300537109375
2024-03-07,16273.3798828125,5165.830078125,14.4399995803833,,1327.0899658203125
2024-03-08,16085.1103515625,4957.77978515625,14.739999771118164,,1321.1800537109375
2024-03-11,16019.26953125,4890.2001953125,15.220000267028809,,1315.97998046875
2024-03-12,16265.6396484375,4992.509765625,13.84000015258789,,1310.5400390625
2024-03-13,16177.76953125,4868.9501953125,13.75,,1311.1500244140625
