name,ticker,recipe,params,split,class_label,class_name,feature,mean_abs_shap,mean_shap
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_close_to_20d_high,0.04926558956503868,-0.004305669572204351
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_close_to_20d_low,0.08116085082292557,0.012439768761396408
samsung_electronics,005930,technical_only,depth3_regularized,test,0,down,tech_intraday_range_ratio,0.1626863181591034,-0.03851468861103058
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_return_1d,0.13578464090824127,-0.007912283763289452
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_ma5_ratio,0.19721750915050507,0.00406635832041502
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_ma10_ratio,0.06847221404314041,0.004581511486321688
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_ma20_ratio,0.11012353748083115,-0.014316413551568985
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_rsi14,0.10842666774988174,0.002123568905517459
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_bb_percent_b,0.15202605724334717,-0.04310981556773186
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_bb_width,0.16426336765289307,0.05050240457057953
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_volatility_20d,0.2258445769548416,-0.11731258034706116
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_momentum_5d,0.10881357640028,0.044501010328531265
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_momentum_10d,0.21306592226028442,0.07727478444576263
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_momentum_20d,0.12305300682783127,0.013993239030241966
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_macd_ratio,0.1269807666540146,0.006609683856368065
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_macd_signal_ratio,0.36740416288375854,0.22268958389759064
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_macd_hist_ratio,0.20511475205421448,0.05822347477078438
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_stochastic_k14,0.12249951809644699,0.02443915605545044
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_stochastic_d3,0.11991271376609802,0.0026834579184651375
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_atr14_ratio,0.3960922360420227,0.0832841619849205
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_volume_ratio_20d,0.08274014294147491,-0.00981106422841549
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_volume_change_1d,0.0772855132818222,-0.0005575337563641369
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_close_to_20d_high,0.04926558956503868,0.004305669572204351
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_close_to_20d_low,0.08116085082292557,-0.012439768761396408
samsung_electronics,005930,technical_only,depth3_regularized,test,1,up,tech_intraday_range_ratio,0.1626863181591034,0.03851468861103058
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_return_1d,0.13578464090824127,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_ma5_ratio,0.19721750915050507,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_ma10_ratio,0.06847221404314041,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_ma20_ratio,0.11012353748083115,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_rsi14,0.10842666774988174,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_bb_percent_b,0.15202605724334717,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_bb_width,0.16426336765289307,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_volatility_20d,0.2258445769548416,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_momentum_5d,0.10881357640028,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_momentum_10d,0.21306592226028442,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_momentum_20d,0.12305300682783127,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_macd_ratio,0.1269807666540146,
samsung_electronics,005930,technical_only,depth3_regularized,test,overall,overall,tech_macd_signal_ratio,0.36740416288375854,
